Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2023/09/02,17:48,-0.807,-0.499,-,-
2023/09/02,17:54,-0.858,-0.548,-,-
2023/09/02,18:00,-0.909,-0.6,-,-
2023/09/02,18:06,-0.96,-0.644,-,-
2023/09/02,18:12,-1.011,-0.693,-,-
2023/09/02,18:18,-1.061,-0.739,-,-
2023/09/02,18:24,-1.111,-0.792,-,-
2023/09/02,18:30,-1.16,-0.837,-,-
2023/09/02,18:36,-1.208,-0.883,-,-
2023/09/02,18:42,-1.256,-0.929,-,-
2023/09/02,18:48,-1.302,-0.976,-,-
2023/09/02,18:54,-1.347,-1.016,-,-
2023/09/02,19:00,-1.391,-1.054,-,-
2023/09/02,19:06,-1.434,-1.096,-,-
2023/09/02,19:12,-1.474,-1.132,-,-
2023/09/02,19:18,-1.513,-1.171,-,-
2023/09/02,19:24,-1.551,-1.213,-,-
2023/09/02,19:30,-1.586,-1.247,-,-
2023/09/02,19:36,-1.618,-1.289,-,-
2023/09/02,19:42,-1.649,-1.328,-,-
2023/09/02,19:48,-1.677,-1.361,-,-
2023/09/02,19:54,-1.703,-1.387,-,-
2023/09/02,20:00,-1.726,-1.417,-,-
2023/09/02,20:06,-1.746,-1.45,-,-
2023/09/02,20:12,-1.763,-1.482,-,-
2023/09/02,20:18,-1.777,-1.495,-,-
2023/09/02,20:24,-1.789,-1.512,-,-
2023/09/02,20:30,-1.797,-1.528,-,-
2023/09/02,20:36,-1.802,-1.529,-,-
2023/09/02,20:42,-1.804,-1.535,-,-
2023/09/02,20:48,-1.803,-1.538,-,-
2023/09/02,20:54,-1.799,-1.541,-,-
2023/09/02,21:00,-1.792,-1.531,-,-
2023/09/02,21:06,-1.781,-1.527,-,-
2023/09/02,21:12,-1.768,-1.514,-,-
2023/09/02,21:18,-1.751,-1.499,-,-
2023/09/02,21:24,-1.731,-1.479,-,-
2023/09/02,21:30,-1.708,-1.469,-,-
2023/09/02,21:36,-1.683,-1.45,-,-
2023/09/02,21:42,-1.654,-1.424,-,-
2023/09/02,21:48,-1.624,-1.393,-,-
2023/09/02,21:54,-1.59,-1.359,-,-
2023/09/02,22:00,-1.554,-1.322,-,-
2023/09/02,22:06,-1.516,-1.277,-,-
2023/09/02,22:12,-1.476,-1.254,-,-
2023/09/02,22:18,-1.434,-1.218,-,-
2023/09/02,22:24,-1.39,-1.17,-,-
2023/09/02,22:30,-1.344,-1.108,-,-
2023/09/02,22:36,-1.297,-1.058,-,-
2023/09/02,22:42,-1.249,-0.995,-,-
2023/09/02,22:48,-1.2,-0.96,-,-
2023/09/02,22:54,-1.15,-0.906,-,-
2023/09/02,23:00,-1.099,-0.859,-,-
2023/09/02,23:06,-1.048,-0.8,-,-
2023/09/02,23:12,-0.997,-0.74,-,-
2023/09/02,23:18,-0.945,-0.683,-,-
2023/09/02,23:24,-0.894,-0.624,-,-
2023/09/02,23:30,-0.842,-0.57,-,-
2023/09/02,23:36,-0.791,-0.522,-,-
2023/09/02,23:42,-0.741,-0.463,-,-
2023/09/02,23:48,-0.691,-0.415,-,-
2023/09/02,23:54,-0.642,-0.358,-,-
