Date,Time (GMT),Predicted (m),Verified (m),Preliminary (m),Forecast Guidance(m)
2024/07/10,08:54,-0.426,-0.27,-,-0.097
2024/07/10,09:00,-0.432,-0.286,-,-0.101
2024/07/10,09:06,-0.437,-0.302,-,-0.105
2024/07/10,09:12,-0.442,-0.318,-,-0.107
2024/07/10,09:18,-0.447,-0.333,-,-0.111
2024/07/10,09:24,-0.451,-0.343,-,-0.113
2024/07/10,09:30,-0.456,-0.356,-,-0.114
2024/07/10,09:36,-0.46,-0.37,-,-0.12
2024/07/10,09:42,-0.465,-0.388,-,-0.122
2024/07/10,09:48,-0.469,-0.389,-,-0.123
2024/07/10,09:54,-0.472,-0.404,-,-0.126
2024/07/10,10:00,-0.476,-0.412,-,-0.128
2024/07/10,10:06,-0.48,-0.414,-,-0.13
2024/07/10,10:12,-0.483,-0.427,-,-0.131
2024/07/10,10:18,-0.486,-0.425,-,-0.133
2024/07/10,10:24,-0.489,-0.427,-,-0.134
2024/07/10,10:30,-0.491,-0.441,-,-0.132
2024/07/10,10:36,-0.494,-0.45,-,-0.134
2024/07/10,10:42,-0.496,-0.452,-,-0.134
2024/07/10,10:48,-0.498,-0.457,-,-0.133
2024/07/10,10:54,-0.499,-0.457,-,-0.134
2024/07/10,11:00,-0.501,-0.456,-,-0.134
2024/07/10,11:06,-0.502,-0.453,-,-0.133
2024/07/10,11:12,-0.503,-0.454,-,-0.132
2024/07/10,11:18,-0.504,-0.452,-,-0.133
2024/07/10,11:24,-0.504,-0.449,-,-0.132
2024/07/10,11:30,-0.504,-0.446,-,-0.128
2024/07/10,11:36,-0.504,-0.444,-,-0.128
2024/07/10,11:42,-0.503,-0.444,-,-0.126
2024/07/10,11:48,-0.502,-0.44,-,-0.124
2024/07/10,11:54,-0.501,-0.437,-,-0.124
2024/07/10,12:00,-0.499,-0.433,-,-0.122
2024/07/10,12:06,-0.498,-0.431,-,-0.121
2024/07/10,12:12,-0.495,-0.447,-,-0.117
2024/07/10,12:18,-0.493,-0.434,-,-0.117
2024/07/10,12:24,-0.49,-0.428,-,-0.115
2024/07/10,12:30,-0.486,-0.433,-,-0.11
2024/07/10,12:36,-0.482,-0.421,-,-0.107
2024/07/10,12:42,-0.478,-0.402,-,-0.104
2024/07/10,12:48,-0.474,-0.402,-,-0.101
2024/07/10,12:54,-0.469,-0.402,-,-0.099
2024/07/10,13:00,-0.464,-0.396,-,-0.095
2024/07/10,13:06,-0.458,-0.391,-,-0.091
2024/07/10,13:12,-0.452,-0.378,-,-0.085
2024/07/10,13:18,-0.446,-0.373,-,-0.082
2024/07/10,13:24,-0.44,-0.367,-,-0.077
2024/07/10,13:30,-0.433,-0.365,-,-0.069
2024/07/10,13:36,-0.426,-0.362,-,-0.064
2024/07/10,13:42,-0.418,-0.354,-,-0.058
2024/07/10,13:48,-0.41,-0.352,-,-0.054
2024/07/10,13:54,-0.402,-0.352,-,-0.05
2024/07/10,14:00,-0.394,-0.346,-,-0.045
2024/07/10,14:06,-0.386,-0.341,-,-0.039
2024/07/10,14:12,-0.377,-0.337,-,-0.033
2024/07/10,14:18,-0.369,-0.331,-,-0.03
2024/07/10,14:24,-0.36,-0.325,-,-0.025
2024/07/10,14:30,-0.351,-0.318,-,-0.018
2024/07/10,14:36,-0.342,-0.318,-,-0.012
2024/07/10,14:42,-0.333,-0.31,-,-0.007
2024/07/10,14:48,-0.324,-0.302,-,-0.004
2024/07/10,14:54,-0.314,-0.292,-,-0.001
2024/07/10,15:00,-0.305,-0.283,-,0.004
2024/07/10,15:06,-0.296,-0.272,-,0.01
2024/07/10,15:12,-0.287,-0.253,-,0.015
2024/07/10,15:18,-0.278,-0.243,-,0.019
2024/07/10,15:24,-0.268,-0.237,-,0.023
2024/07/10,15:30,-0.259,-0.23,-,0.031
2024/07/10,15:36,-0.25,-0.215,-,0.037
2024/07/10,15:42,-0.241,-0.192,-,0.041
2024/07/10,15:48,-0.232,-0.189,-,0.045
2024/07/10,15:54,-0.224,-0.178,-,0.048
2024/07/10,16:00,-0.215,-0.176,-,0.053
2024/07/10,16:06,-0.206,-0.16,-,0.059
2024/07/10,16:12,-0.198,-0.165,-,0.064
2024/07/10,16:18,-0.189,-0.153,-,0.068
2024/07/10,16:24,-0.181,-0.14,-,0.071
2024/07/10,16:30,-0.173,-0.146,-,0.078
2024/07/10,16:36,-0.165,-0.112,-,0.082
2024/07/10,16:42,-0.157,-0.12,-,0.086
2024/07/10,16:48,-0.15,-0.124,-,0.088
2024/07/10,16:54,-0.142,-0.12,-,0.09
2024/07/10,17:00,-0.135,-0.095,-,0.095
2024/07/10,17:06,-0.128,-0.095,-,0.099
2024/07/10,17:12,-0.121,-0.092,-,0.103
2024/07/10,17:18,-0.115,-0.065,-,0.106
2024/07/10,17:24,-0.108,-0.052,-,0.109
2024/07/10,17:30,-0.102,-0.049,-,0.114
2024/07/10,17:36,-0.096,-0.034,-,0.119
2024/07/10,17:42,-0.09,-0.047,-,0.121
2024/07/10,17:48,-0.085,-0.012,-,0.123
2024/07/10,17:54,-0.08,-0.017,-,0.125
2024/07/10,18:00,-0.075,-0.024,-,0.128
2024/07/10,18:06,-0.071,-0.008,-,0.133
2024/07/10,18:12,-0.066,-0.021,-,0.136
2024/07/10,18:18,-0.062,-0.015,-,0.137
2024/07/10,18:24,-0.059,0.002,-,0.139
2024/07/10,18:30,-0.055,0.001,-,0.145
2024/07/10,18:36,-0.052,-0.001,-,0.149
2024/07/10,18:42,-0.05,0.014,-,0.152
2024/07/10,18:48,-0.047,0.017,-,0.154
2024/07/10,18:54,-0.045,0.014,-,0.156
2024/07/10,19:00,-0.043,0.028,-,0.161
2024/07/10,19:06,-0.042,0.018,-,0.165
2024/07/10,19:12,-0.041,0.012,-,0.168
2024/07/10,19:18,-0.04,0.014,-,0.168
2024/07/10,19:24,-0.039,0.017,-,0.17
2024/07/10,19:30,-0.039,0.012,-,0.175
2024/07/10,19:36,-0.038,0.002,-,0.178
2024/07/10,19:42,-0.039,0.014,-,0.177
2024/07/10,19:48,-0.039,0.003,-,0.175
2024/07/10,19:54,-0.039,-0.033,-,0.174
2024/07/10,20:00,-0.04,0.002,-,0.173
2024/07/10,20:06,-0.041,0.008,-,0.173
2024/07/10,20:12,-0.042,-0.01,-,0.171
2024/07/10,20:18,-0.044,-0.008,-,0.167
2024/07/10,20:24,-0.045,-0.012,-,0.165
2024/07/10,20:30,-0.047,-0.002,-,0.166
2024/07/10,20:36,-0.048,-0.001,-,0.167
2024/07/10,20:42,-0.05,-0.005,-,0.165
2024/07/10,20:48,-0.052,-0.008,-,0.163
2024/07/10,20:54,-0.054,-0.004,-,0.161
2024/07/10,21:00,-0.056,-0.002,-,0.163
2024/07/10,21:06,-0.058,-0.004,-,0.164
2024/07/10,21:12,-0.06,0.003,-,0.164
2024/07/10,21:18,-0.062,0.002,-,0.162
2024/07/10,21:24,-0.065,-0.01,-,0.162
2024/07/10,21:30,-0.067,-0.014,-,0.166
2024/07/10,21:36,-0.07,-0.007,-,0.17
2024/07/10,21:42,-0.072,-0.031,-,0.169
2024/07/10,21:48,-0.075,-0.07,-,0.168
2024/07/10,21:54,-0.077,-0.034,-,0.168
2024/07/10,22:00,-0.08,-0.043,-,0.17
2024/07/10,22:06,-0.083,-0.05,-,0.172
2024/07/10,22:12,-0.085,-0.039,-,0.172
2024/07/10,22:18,-0.088,-0.052,-,0.17
2024/07/10,22:24,-0.091,-0.06,-,0.17
2024/07/10,22:30,-0.094,-0.091,-,0.175
2024/07/10,22:36,-0.097,-0.097,-,0.179
2024/07/10,22:42,-0.1,-0.097,-,0.18
2024/07/10,22:48,-0.103,-0.089,-,0.18
2024/07/10,22:54,-0.106,-0.098,-,0.181
2024/07/10,23:00,-0.109,-0.098,-,0.185
2024/07/10,23:06,-0.113,-0.095,-,0.188
2024/07/10,23:12,-0.116,-0.092,-,0.19
2024/07/10,23:18,-0.119,-0.085,-,0.189
2024/07/10,23:24,-0.123,-0.086,-,0.19
2024/07/10,23:30,-0.126,-0.095,-,0.194
2024/07/10,23:36,-0.129,-0.094,-,0.197
2024/07/10,23:42,-0.133,-0.108,-,0.195
2024/07/10,23:48,-0.136,-0.105,-,0.191
2024/07/10,23:54,-0.139,-0.101,-,0.187
